Log HR Apixaban Stroke,Log HR Apixaban MI,Log HR Apixaban Bleed,Log HR Apixaban ICH,Log HR Apixaban Death,Log HR Apixaban SE,Log HR Apixaban TIA,Log HR Dabigatran Stroke,Log HR Dabigatran MI,Log HR Dabigatran Bleed,Log HR Dabigatran ICH,Log HR Dabigatran Death,Log HR Dabigatran SE,Log HR Dabigatran TIA,Log HR Edoxaban Stroke,Log HR Edoxaban MI,Log HR Edoxaban Bleed,Log HR Edoxaban ICH,Log HR Edoxaban Death,Log HR Edoxaban SE,Log HR Edoxaban TIA
-0.1269,-0.04439,-0.3722,-0.5896,-0.1424,-0.3637,-0.4896,-0.2786,0.2206,0.2082,-0.7494,-0.1567,-0.5026,-2.544,0.08957,-0.07756,-0.1575,-0.901,-0.09075,-0.5384,2.287
-0.0482,-0.04439,-0.3722,-0.5896,-0.1424,-0.3637,-0.4896,-0.2786,0.1404,0.2082,-0.8427,-0.1719,-0.3964,-1.293,0.08957,-0.07756,-0.1575,-0.901,-0.09075,-0.5384,-1.088
-0.04839,-0.1846,-0.3722,-0.7309,-0.1424,-0.3637,-0.4896,-0.2786,0.1404,0.2082,-1.211,-0.09272,-0.3964,0.3988,-0.08452,-0.07756,-0.1575,-0.901,-0.09075,-0.696,-0.7584
-0.04839,-0.1846,-0.3722,-0.7309,-0.1424,-0.3637,-0.4896,-0.2786,0.1404,0.1579,-0.8746,-0.09272,-0.4564,0.9189,-0.04918,-0.07756,-0.1575,-0.901,-0.09075,-0.696,-1.802
-0.09293,-0.1846,-0.3722,-0.7309,-0.1424,-0.3637,-1.988,-0.2786,0.1404,0.1579,-1.336,-0.1051,-0.4564,1.223,0.01506,0.02038,-0.1575,-0.901,-0.09075,-0.696,-0.7098
-0.09293,-0.1945,-0.3722,-0.7309,-0.1424,-0.3753,-1.988,-0.2786,0.1404,0.1579,-1.136,-0.1051,-0.4564,3.098,0.01506,0.02038,-0.1575,-0.901,-0.09075,-0.696,1.131
-0.09293,-0.1945,-0.4488,-0.7309,-0.1424,-0.3232,-0.3433,-0.2786,0.1404,0.1071,-1.224,-0.1051,-0.4564,1.904,0.01506,0.02038,-0.1575,-0.8101,-0.09075,-0.6239,-0.5286
-0.09293,-0.1945,-0.2294,-0.886,-0.1099,-0.5716,-0.3433,-0.2786,0.1404,0.1071,-1.224,-0.04566,-0.4541,3.222,0.01506,0.02038,-0.1575,-0.4971,-0.09075,-0.6239,0.6937
-0.07997,-0.1945,-0.2294,-0.886,-0.1099,-0.5716,-0.3433,-0.2786,0.181,0.1071,-1.224,-0.04566,-0.4409,-0.9875,0.01506,0.02038,-0.1575,-0.4971,-0.06616,-0.6239,-1.043
0.01933,-0.1273,-0.1605,-0.886,-0.1099,-0.5716,-0.3433,-0.2786,0.181,0.1795,-1.224,-0.04836,-0.4409,2.072,0.01506,0.02038,-0.1575,-0.4971,-0.06616,-0.7651,-0.4464
0.03804,-0.1273,-0.1605,-0.886,-0.1099,-0.5716,-0.3433,-0.2786,0.1106,0.1795,-1.224,-0.04836,-0.5155,-0.1536,0.01506,0.02038,-0.1575,-0.4971,-0.06616,-0.7651,-0.6098
0.03804,-0.2465,-0.1605,-0.886,-0.1099,-0.5716,-0.3433,-0.2786,0.2011,0.1795,-1.224,-0.04836,-0.5155,3.162,0.01101,0.02038,-0.08057,-0.4971,-0.06616,-0.8086,-0.7144
0.03804,-0.3135,-0.1605,-0.886,-0.1099,-0.3112,0.5451,-0.19,0.2011,0.02575,-1.224,-0.04836,-0.5155,1.108,-0.05997,0.02038,-0.08057,-0.4904,-0.06616,-0.8086,-0.564
0.03804,-0.3135,-0.1605,-0.886,-0.1099,-0.3112,0.5451,-0.19,0.2011,0.02575,-1.224,-0.04836,-0.5155,-0.3162,-0.05997,0.02038,-0.08057,-0.4904,-0.06616,-0.8086,1.452
0.03804,-0.3135,-0.1605,-0.886,-0.1099,-0.1924,0.5451,-0.19,0.2011,0.02575,-1.224,-0.1088,-0.5155,3.1,0.01669,0.02038,-0.1602,-0.4904,-0.06616,-0.8086,-0.04755
0.03804,-0.009309,-0.1605,-0.886,-0.1099,0.1472,0.5451,-0.19,0.2011,0.02575,-1.224,-0.1088,-0.5278,0.08287,0.01669,0.02038,-0.1602,-0.4904,-0.1032,-0.8086,-0.2786
-0.1597,-0.009309,-0.2028,-0.886,-0.1099,0.1472,0.5451,-0.19,0.2011,0.02575,-1.224,-0.1088,-0.5278,1.481,0.01669,-0.102,-0.1559,-0.4904,-0.04364,-0.6593,3.766
-0.1597,-0.009309,-0.2028,-0.886,-0.07599,-0.05322,0.5451,-0.19,0.1998,0.02575,-1.224,-0.1088,-0.5278,-0.9367,-0.07633,-0.102,-0.1559,-0.4904,-0.04364,-0.7039,0.6442
-0.1597,-0.009309,-0.2028,-0.8249,-0.07599,-0.05322,0.5451,-0.19,0.1998,0.02575,-1.224,-0.08261,-0.5278,-2.109,-0.07633,-0.102,-0.1261,-0.4904,-0.04364,-0.6553,-3.737
0.0968,-0.009309,-0.2125,-0.7887,-0.07599,-0.05322,0.5451,-0.19,0.1998,0.02575,-1.224,-0.08261,-0.5278,0.8955,-0.07633,-0.1497,-0.1261,-0.4904,-0.03999,-0.6553,-0.242
0.0968,-0.009309,-0.2125,-0.7887,-0.07599,-0.05322,0.5451,-0.19,0.1998,0.2034,-1.219,-0.08261,-0.4116,2.081,-0.07633,-0.1497,-0.09539,-0.4904,-0.03999,-0.6553,-0.6449
-0.06493,0.00243,-0.2125,-0.7887,-0.08185,-0.05322,0.5451,-0.1116,0.1998,0.2034,-1.219,-0.08261,-0.4832,2.159,-0.07633,-0.1497,-0.09539,-0.4904,-0.03154,-0.6553,0.5093
-0.2004,0.00243,-0.2125,-0.7617,-0.08185,-0.09289,0.3176,-0.1116,0.4423,0.1806,-1.219,-0.08261,-0.4832,0.4675,-0.07633,-0.1497,-0.09539,-0.4904,-0.03154,-0.4814,1.73
-0.2004,0.00243,-0.2035,-0.7617,-0.08185,-0.09289,0.3176,-0.1422,0.4423,0.1806,-1.219,-0.1114,-0.4832,0.228,-0.07633,-0.1497,-0.09539,-0.4904,-0.03154,-0.4814,-0.6521
-0.2004,0.00243,-0.2035,-0.7617,-0.08185,-0.09289,0.3176,-0.1422,0.4423,-0.02434,-1.219,-0.1114,-0.4216,-2.144,-0.07633,0.09806,-0.09539,-0.4904,-0.03154,-0.4814,1.816
-0.2004,0.00243,-0.2207,-0.6419,-0.08185,-0.09289,0.3176,-0.1422,0.4423,-0.02434,-1.219,-0.1114,-0.4216,-2.283,-0.07633,0.1331,-0.1277,-0.6983,-0.03154,-0.4814,-1.191
-0.2004,-0.007586,-0.2207,-0.6419,-0.08185,-0.09289,0.3176,-0.1422,0.4862,-0.02434,-1.219,-0.1514,-0.3339,-0.7655,-0.07633,0.1331,-0.1277,-0.6983,-0.03154,-0.4814,-1.094
-0.2004,-0.007586,-0.2207,-0.6342,-0.08185,-0.09289,-1.486,-0.1422,0.4862,-0.02434,-1.139,-0.1514,-0.3339,0.4195,-0.07828,0.03531,-0.1277,-0.5228,-0.03154,-0.4814,-0.9019
-0.05145,-0.007586,-0.2207,-0.6342,-0.08185,-0.09289,-1.641,-0.1422,0.4862,0.05859,-1.139,-0.06864,-0.3339,1.441,-0.07828,0.03531,-0.1277,-0.5228,-0.03154,-0.4814,0.4569
-0.07481,-0.007586,-0.2207,-0.6579,-0.08185,-0.09289,-2.224,-0.1422,0.3789,0.05859,-1.246,-0.06864,-0.3339,1.953,-0.07828,-0.08486,-0.1277,-0.4784,-0.03154,-0.4048,-0.2018
0.003445,-0.007586,-0.159,-0.6579,-0.0259,-0.09289,-2.224,-0.1422,0.3789,-0.0009567,-1.246,-0.06864,-0.3339,-1.182,-0.07828,-0.08486,-0.1277,-0.4784,-0.03154,-0.6053,-0.9624
0.003445,-0.02891,-0.159,-0.6579,-0.1162,-0.09289,-2.224,-0.1422,0.06465,-0.0009567,-1.246,-0.1243,-0.3339,-0.7631,-0.07828,-0.08486,-0.1277,-0.4784,-0.03154,-0.6963,0.1375
-0.09886,-0.01956,-0.159,-0.6579,-0.07368,-0.09289,-0.5632,-0.1422,0.2135,-0.0009567,-1.268,-0.1243,-0.3339,-0.8367,-0.07828,-0.08486,-0.1305,-0.5917,-0.03154,-0.6963,1.398
-0.09886,-0.01956,-0.159,-0.6579,-0.09593,-0.09289,-0.5632,-0.1422,0.2135,-0.0009567,-1.268,-0.1409,-0.3339,1.206,-0.00905,-0.209,-0.1305,-0.8342,-0.03154,-0.6963,0.4868
-0.09886,-0.01956,-0.159,-0.6595,-0.1417,-0.1853,-0.2816,-0.1422,0.2135,0.126,-1.268,-0.1562,-0.3339,-1.917,-0.00905,-0.05852,-0.1305,-0.8342,-0.03154,-0.6963,0.2888
-0.03059,-0.01956,-0.1731,-0.6595,-0.1417,-0.1853,-0.2816,-0.1779,0.1161,0.126,-1.268,-0.1562,-0.3339,0.6466,-0.00905,-0.05852,-0.1305,-0.8342,-0.01489,-0.6963,0.4572
-0.03059,-0.01956,-0.1731,-0.6595,-0.1417,-0.04314,-0.2816,-0.1779,0.08903,0.126,-1.268,-0.1562,-0.4658,-0.8804,-0.00905,-0.05852,-0.1026,-0.8342,-0.01489,0.09043,1.461
-0.03059,-0.01956,-0.1731,-0.6595,-0.1417,-0.1936,-0.2816,-0.1779,0.08903,0.126,-1.223,-0.1562,-0.4658,0.1772,-0.00905,-0.05852,-0.1026,-0.8342,-0.01489,-0.5405,0.7481
-0.03059,-0.01956,-0.1731,-0.6595,-0.1417,-0.1936,-0.2816,-0.03661,0.1335,0.126,-1.223,-0.1562,-0.4658,-1.805,-0.00905,-0.05852,-0.1026,-0.6923,-0.0654,-0.5405,0.6958
-0.03059,-0.01956,-0.1731,-0.7461,-0.1417,-0.1936,-0.2816,-0.03661,0.1335,0.126,-1.095,-0.1562,-0.4658,1.712,-0.00905,-0.05852,-0.1026,-0.6923,-0.06147,-0.2005,-1.117
-0.03059,-0.01956,-0.1731,-0.7461,-0.1417,-0.258,-0.2816,-0.03661,0.1335,-0.08882,-1.095,-0.1562,-0.4658,0.3755,-0.01546,0.04945,-0.1026,-0.6923,-0.06147,-0.2005,-0.8468
-0.03059,-0.03151,-0.1731,-0.7461,-0.1005,-0.258,-0.2816,-0.03661,0.1415,-0.08882,-1.095,-0.1562,-0.4658,2.146,-0.01546,0.04945,-0.1074,-0.6923,-0.06147,-0.8357,1.235
-0.05694,-0.073,-0.1731,-0.7461,-0.1005,-0.2335,-0.2816,-0.1226,0.1415,-0.08882,-1.095,-0.154,-0.367,0.02555,-0.01546,-0.07522,-0.1074,-0.6923,-0.1041,-0.8357,0.6838
-0.05694,-0.073,-0.1731,-0.7116,-0.1005,-0.2335,-0.2816,-0.1226,-0.1702,-0.08882,-1.124,-0.198,-0.4082,-0.1325,-0.0001513,-0.1126,-0.06426,-0.8971,-0.1041,0.1332,-2.165
-0.05694,-0.073,-0.1731,-0.7116,-0.1005,-0.3853,-0.2816,-0.08713,0.09147,-0.09359,-1.124,-0.198,-0.4082,0.1255,-0.0001513,-0.1394,-0.06426,-0.9032,-0.1082,0.1332,-1.574
-0.1889,-0.073,-0.1731,-0.7626,-0.1005,-0.3853,-0.2816,-0.287,0.09147,-0.09359,-1.124,-0.198,-0.4082,-0.2824,-0.0001513,-0.1394,-0.06426,-0.7672,-0.1082,0.219,-0.05046
-0.1889,-0.07236,-0.1731,-0.7626,-0.04977,-0.3853,-0.2816,-0.287,0.07616,-0.09359,-1.124,-0.198,-0.4082,-0.2042,-0.0001513,-0.1825,-0.06426,-0.7086,-0.1082,0.219,1.974
-0.1889,-0.07236,-0.1731,-0.7626,-0.1433,-0.3853,-0.5061,-0.287,0.07616,0.1387,-1.124,-0.198,-0.3561,2.078,-0.0001513,-0.1825,-0.06426,-0.7086,-0.1082,-0.2426,1.999
-0.0378,-0.07236,-0.1824,-0.7626,-0.1433,-0.1492,-0.5061,-0.1496,0.05709,0.1387,-1.154,-0.198,-0.3561,-1.215,-0.0001513,-0.2243,-0.06426,-0.7086,-0.1001,-0.2426,-2.138
-0.0378,-0.07236,-0.1824,-0.7626,-0.1038,-0.1492,0.06539,-0.1496,0.05709,0.146,-0.9826,-0.04757,-0.3561,-2.069,-0.0001513,-0.1761,-0.1108,-0.7086,-0.1001,-0.2426,-1.166
-0.0378,-0.171,-0.1824,-0.7997,-0.108,-0.3649,-0.502,-0.1496,0.1163,0.146,-0.9826,-0.04757,-0.3561,0.4445,-0.04141,-0.1505,-0.1108,-0.7086,-0.07344,-0.5904,1.069
-0.0378,-0.171,-0.1824,-0.7997,-0.1114,-0.4084,-0.502,-0.1496,0.1163,0.1469,-0.9826,-0.04757,-0.3561,2.833,-0.04141,-0.1505,-0.1108,-0.6679,-0.07344,-0.5904,-0.4228
-0.0378,-0.171,-0.1868,-0.8984,-0.1114,-0.4084,-0.502,-0.1496,0.1242,0.1469,-0.9826,-0.1952,-0.3561,-0.4875,-0.04141,-0.1311,-0.1108,-0.6679,-0.07344,-0.5904,0.4515
-0.0378,-0.171,-0.1868,-0.8984,-0.101,-0.4084,0.04758,-0.2163,0.1242,0.1469,-0.9826,-0.1952,-0.3561,1.694,-0.04141,0.04246,-0.1108,-0.6679,-0.07344,-0.5904,-0.01559
-0.0378,-0.171,-0.1669,-0.7586,-0.101,-0.2924,-2.582,-0.2163,0.1242,0.08483,-0.9826,-0.1952,-0.3648,-2.881,-0.04141,0.04246,-0.1108,-0.8474,-0.06405,-0.5904,-0.5447
-0.0378,-0.171,-0.1669,-0.7586,-0.101,-0.2924,-2.582,-0.1453,0.1242,0.104,-0.9826,-0.1952,-0.3648,2.294,-0.04141,0.04246,-0.1316,-0.8147,-0.06405,-0.5904,-0.818
-0.0378,-0.1156,-0.1669,-0.6979,-0.101,-0.1052,-2.223,-0.07404,0.1677,0.1104,-0.9826,-0.2232,-0.3648,-0.9948,-0.04141,0.04246,-0.1316,-0.8147,-0.06405,-0.5904,0.1498
-0.0378,-0.1156,-0.2737,-0.6979,-0.101,0.1204,-2.197,-0.07404,0.1677,0.1104,-0.9826,-0.2232,-0.3648,-2.522,-0.04141,0.04246,-0.09433,-0.8147,-0.06405,-0.5904,1.423
-0.0378,-0.1156,-0.2737,-0.8612,-0.101,-0.07109,-1.721,-0.2192,0.01078,0.1104,-0.9826,-0.2232,-0.3648,-1.903,0.07862,-0.09188,-0.1164,-0.5927,-0.06405,-0.5904,-2.021
0.002037,-0.1156,-0.2737,-0.8612,-0.1737,-0.07109,-1.989,-0.2192,0.281,0.1104,-1.001,-0.2232,-0.3648,-1.594,0.1292,-0.09188,-0.09631,-0.5927,-0.1739,-0.5904,-0.3041
0.002037,-0.1156,-0.3055,-0.745,-0.1535,-0.2033,-1.989,-0.2192,0.3066,0.1104,-1.001,-0.2232,-0.3141,-1.062,0.1292,-0.09188,-0.1095,-0.5927,-0.2486,-0.5904,0.3924
0.002037,-0.1156,-0.3055,-0.745,-0.1407,-0.2033,-1.989,-0.2192,0.3066,0.1104,-1.342,-0.2232,-0.3253,-1.151,0.1292,-0.09188,-0.06841,-0.523,-0.2144,-0.5904,1.23
0.002037,-0.1156,-0.3191,-0.745,-0.1407,-0.2033,-1.989,-0.2192,0.3066,0.1104,-1.342,-0.2232,-0.2873,-2.58,0.1292,-0.2209,-0.06841,-0.7125,-0.157,-0.5904,-0.7303
-0.01935,-0.1156,-0.3191,-0.6755,-0.1343,-0.1845,0.07444,-0.1055,0.3458,0.1104,-1.342,-0.2232,-0.2873,-1.718,0.1292,-0.2191,-0.06841,-0.8676,-0.08441,-0.7162,1.852
-0.01935,-0.1635,-0.3191,-0.6755,-0.1343,-0.1845,0.07444,-0.1055,0.3458,0.1104,-1.342,-0.2232,-0.2873,1.415,0.1292,-0.2191,-0.06841,-0.8676,-0.08441,-0.7162,1.666
-0.01935,-0.1635,-0.2714,-0.6923,-0.1343,-0.1845,0.07444,-0.1598,0.05612,0.1104,-1.178,-0.2232,-0.2873,-1.5,-0.04665,-0.1221,-0.06841,-0.4891,-0.08441,-0.5518,-2.269
0.04908,-0.1635,-0.3142,-0.8785,-0.1931,-0.1845,0.07444,-0.1598,0.05612,0.1104,-1.231,-0.2232,-0.2599,-0.4429,-0.04665,-0.1221,-0.06841,-0.9523,-0.08441,-0.5518,-0.6639
0.1041,-0.1635,-0.3142,-0.8785,-0.116,-0.1845,0.07444,-0.3588,0.05622,0.1356,-0.9709,-0.2232,-0.3328,-0.6328,0.04571,-0.1221,-0.1055,-0.8574,-0.1331,-0.5518,-2.2
0.1041,-0.1635,-0.3142,-0.8785,-0.116,-0.1845,-0.7982,-0.3588,0.05622,0.1356,-0.9709,-0.1094,-0.3328,-0.6723,0.04571,-0.1221,-0.07113,-0.8574,-0.08884,-0.9777,-1.461
0.1385,-0.1635,-0.3142,-1.079,-0.116,-0.1845,-0.8613,-0.3588,0.05622,0.1356,-0.9419,-0.1094,-0.3093,-0.06769,-0.07369,-0.1221,-0.07113,-0.8574,-0.1002,-0.9777,1.178
0.1216,-0.1635,-0.2644,-1.079,-0.116,-0.1845,-0.8613,-0.3588,-0.05851,0.1356,-0.9419,-0.1094,-0.3093,1.059,0.06069,-0.07713,-0.07113,-0.8796,-0.1053,-0.318,-1.48
0.1216,-0.1566,-0.2644,-1.079,-0.116,-0.5101,-0.8613,-0.3588,-0.05851,0.1356,-1.002,-0.1963,-0.4728,-2.351,0.06069,-0.3807,-0.07113,-0.7605,-0.08637,-0.318,0.2014
0.1216,-0.2745,-0.2644,-1.079,-0.116,-0.5247,-0.8613,-0.4305,-0.08041,0.1356,-1.002,-0.1963,-0.2806,0.02177,0.06069,-0.3807,-0.07113,-0.6487,-0.08637,-0.318,0.2038
0.1216,-0.1298,-0.2644,-1.079,-0.116,-0.5247,-2.251,-0.4305,0.03238,0.1356,-1.002,-0.04955,-0.2806,3.517,0.06069,-0.3807,-0.07113,-0.6487,-0.1475,-0.318,-1.621
0.1341,-0.1298,-0.2163,-1.122,-0.1013,-0.5247,-2.251,-0.4305,0.03238,0.1356,-1.002,-0.1364,-0.338,-2.146,0.06069,-0.3807,-0.1824,-0.6487,-0.1115,-0.318,0.3881
0.154,-0.1298,-0.2302,-1.122,-0.1013,-0.4309,-2.251,-0.4305,0.03238,0.139,-1.002,-0.1364,-0.338,-1.74,0.06069,-0.3807,-0.1824,-0.6487,-0.1115,-1.236,-0.6743
0.154,-0.1298,-0.2302,-1.122,-0.1013,-0.4309,-2.251,-0.4305,0.03238,0.139,-0.8753,-0.226,-0.338,-1.635,0.06069,-0.06371,-0.1824,-0.8217,-0.1173,-1.236,-1.881
0.154,0.04568,-0.2302,-1.122,-0.1013,-0.4165,-2.225,-0.2923,0.03238,0.139,-0.8753,-0.226,-0.338,-0.8355,0.06069,-0.06371,-0.1824,-0.7016,-0.09243,-0.8838,2.043
0.1129,0.04568,-0.2302,-1.122,-0.1013,-0.4165,-2.225,-0.3119,-0.06719,0.139,-0.8753,-0.226,-0.338,-2.461,0.06069,-0.06371,-0.1047,-0.7016,-0.1871,-0.8838,2.513
0.1129,0.04568,-0.197,-1.122,-0.1013,-0.4165,-2.225,-0.3119,-0.06719,0.139,-0.8753,-0.226,-0.338,1.228,0.06069,-0.06371,-0.1047,-0.7016,-0.1364,-0.8838,0.3058
0.01112,0.03905,-0.2312,-1.127,-0.1013,-0.4165,-2.225,-0.3119,-0.06719,0.139,-0.759,-0.226,-0.338,0.5289,0.06069,-0.0565,-0.1047,-0.7016,-0.1364,-0.8838,1.601
0.01112,0.03905,-0.2312,-0.9245,-0.1013,-0.4165,-0.66,-0.3846,0.05983,0.05343,-0.7325,-0.226,-0.284,-3.83,0.06069,-0.03446,-0.1253,-0.7016,-0.1364,-0.8838,-0.7845
-0.1283,-0.2131,-0.2312,-0.9245,-0.1013,-0.4165,-1.028,-0.3846,0.05983,0.05343,-0.7595,-0.1064,-0.284,-0.6501,0.04827,-0.03446,-0.1585,-0.7016,-0.1364,-0.8838,-0.7839
-0.1283,-0.1523,-0.2312,-0.9245,-0.1013,-0.4165,-1.028,-0.1696,0.2418,0.05343,-0.8361,-0.1508,-0.5894,-0.4372,0.04827,-0.03446,-0.1313,-0.7016,-0.1364,-0.8838,-1.724
-0.1283,-0.01886,-0.2312,-0.9245,-0.1003,-0.4165,-1.028,-0.1696,0.004465,0.05343,-0.8361,-0.2298,-0.5894,1.097,0.04827,-0.03446,-0.1313,-0.7016,-0.1173,-0.8838,2.372
-0.05742,-0.01886,-0.2312,-0.9245,-0.06804,-0.4165,0.9548,-0.1696,0.004465,0.131,-0.8361,-0.1532,-0.5894,2.083,0.04827,-0.03446,-0.1313,-0.6557,-0.1173,-0.2458,-0.1608
-0.1387,-0.1328,-0.2312,-0.9246,-0.06804,-0.4165,0.9548,-0.1696,0.004465,0.131,-0.8361,-0.1532,-0.5894,0.4681,0.04827,-0.03446,-0.1475,-0.6557,-0.1173,-0.4668,-0.2992
-0.1387,-0.1328,-0.2312,-0.9246,-0.06804,-0.4165,-0.3527,-0.1696,0.1439,0.131,-0.8361,-0.2525,-0.5894,-3.101,0.04827,-0.03446,-0.109,-0.6557,-0.1173,-0.4668,1.043
-0.1387,-0.1328,-0.2312,-0.9463,-0.1481,-0.7257,-0.3527,-0.1696,0.1439,0.131,-0.8361,-0.2525,-0.5894,-0.5522,0.04827,-0.03446,-0.09322,-0.6557,-0.1173,-0.4668,0.363
-0.1387,-0.1328,-0.3149,-0.9463,-0.1481,-0.7257,-0.3527,-0.1696,0.1439,0.131,-0.9929,-0.2455,-0.5894,-0.1225,0.04827,-0.03446,-0.1512,-0.6603,-0.1173,-0.4668,0.3159
-0.1387,-0.1328,-0.2157,-0.8373,-0.1481,-0.7257,-0.3527,-0.3063,0.1439,0.131,-0.9929,-0.2455,-0.5894,-1.321,0.04827,-0.03446,-0.1512,-0.6603,-0.1173,-0.4668,-1.855
-0.09622,-0.1328,-0.2157,-0.8373,-0.1481,-0.7257,-0.3527,-0.3063,0.1439,0.2133,-1.037,-0.1385,-0.5894,0.9004,0.04827,-0.03446,-0.1512,-0.6603,-0.1173,-0.4668,0.7727
-0.09622,-0.1024,-0.2775,-0.8373,-0.1559,-0.7257,-0.3527,-0.4012,0.1439,0.2133,-1.037,-0.1385,-0.5397,0.4324,0.1597,-0.03446,-0.1512,-0.6603,-0.1173,-0.4668,-1.606
-0.09622,-0.1024,-0.2775,-0.8373,-0.1559,-0.7257,-0.3527,-0.4012,0.1439,0.2202,-1.037,-0.1481,-0.5397,-1.572,0.1597,-0.03446,-0.1512,-0.6862,-0.1173,-0.4668,2.581
-0.09622,-0.1024,-0.2775,-0.8373,-0.1651,-0.7257,-2.173,-0.4012,0.1439,0.2202,-1.037,-0.2089,-0.3839,1.539,0.09451,-0.03446,-0.1512,-0.6862,-0.1173,-0.4668,0.4604
-0.09622,0.01468,-0.2775,-0.8373,-0.1651,-0.7257,-2.173,-0.4012,0.1439,0.2202,-1.037,-0.1917,-0.5254,-0.5198,0.1369,-0.03446,-0.1512,-0.6862,-0.1144,-0.4668,-2.015
-0.09622,-0.1456,-0.1945,-0.8373,-0.09813,-0.7245,-2.173,-0.4704,0.1439,0.2202,-1.037,-0.1917,-0.5254,0.08801,0.1369,-0.03446,-0.1512,-0.6862,-0.1144,-0.4668,2.223
-0.09452,-0.1456,-0.2372,-0.8373,-0.09813,-0.7245,-2.173,-0.4704,0.1333,0.1375,-1.329,-0.1917,-0.5254,-0.651,0.1369,-0.03446,-0.1512,-0.6862,-0.1144,-0.4668,-1.227
-0.09452,-0.1317,-0.2372,-0.8373,-0.04331,-0.7339,-2.173,-0.4704,0.1333,0.1375,-1.329,-0.1887,-0.5254,-0.4724,0.1369,-0.03446,-0.1512,-0.6862,-0.1144,-0.4668,1.092
-0.09452,-0.125,-0.2372,-0.8373,-0.04331,-0.7339,-1.431,-0.5612,0.1607,0.1375,-1.339,-0.1887,-0.5254,1.484,0.1672,-0.03446,-0.1512,-0.7659,-0.1144,-0.4668,0.2552
-0.09452,0.1945,-0.2372,-0.8373,-0.04331,-0.7339,0.1773,-0.5612,0.1607,0.1375,-1.001,-0.1352,-0.4951,1.135,0.1672,-0.04053,-0.1512,-0.7446,-0.1144,-0.8463,-1.384
-0.09452,0.2152,-0.2596,-0.8373,-0.06347,-0.6199,0.1773,-0.5612,0.1607,0.002856,-1.233,-0.1352,-0.4951,-0.8298,0.03082,-0.04053,-0.1635,-0.7446,-0.1144,-0.8463,-0.5757
-0.2021,0.2152,-0.2498,-0.8373,-0.06347,-0.6199,0.891,-0.5937,0.1607,0.03284,-1.213,-0.1352,-0.4951,0.5431,0.03082,0.04807,-0.1486,-0.691,-0.1144,-0.8463,0.4617
-0.2021,0.2152,-0.2498,-0.8373,-0.06347,-0.7058,0.891,-0.5937,0.1607,0.03284,-1.109,-0.1352,-0.4411,0.6013,0.03082,0.04807,-0.1486,-0.691,-0.1144,-0.8463,-0.8341
-0.2182,-0.1336,-0.2498,-0.8373,-0.06347,-0.6878,0.891,-0.471,0.1607,0.03284,-1.219,-0.1352,-0.3624,-2.442,0.03082,0.04807,-0.1486,-0.691,-0.1757,-0.9914,-1.391
-0.2182,-0.1336,-0.2498,-0.8373,-0.06347,-0.6878,0.891,-0.471,0.1607,0.03284,-1.219,-0.1884,-0.3624,0.5897,0.03082,-0.007744,-0.1338,-0.7463,-0.1757,-0.9914,-0.3298
-0.2182,-0.1336,-0.2498,-0.8373,-0.06347,-0.6954,0.891,-0.471,0.008349,0.03284,-1.219,-0.1884,-0.3987,0.2152,0.03082,-0.007744,-0.1338,-0.7463,-0.1757,-0.9914,-0.3183
-0.2182,-0.1336,-0.2498,-0.8373,-0.1271,-0.7654,0.891,-0.471,0.04897,0.196,-1.183,-0.1884,-0.3987,-0.986,0.03082,0.06865,-0.1338,-0.7463,-0.1757,-0.9914,0.248
-0.04697,-0.1336,-0.2498,-0.8373,-0.1249,-0.7654,-1.166,-0.471,0.3302,0.1826,-0.9216,-0.1884,-0.3987,1.118,0.03082,0.1294,-0.1338,-0.7463,-0.1757,-0.9914,-3.038
-0.04697,-0.1336,-0.2498,-0.8658,-0.0625,-0.7654,-1.166,-0.471,0.3302,0.1826,-0.9216,-0.1884,-0.3126,0.4962,0.03082,0.1294,-0.1338,-0.7463,-0.1757,-0.9914,1.267
-0.2234,0.1136,-0.274,-0.8658,-0.0625,-0.7207,0.6315,-0.471,0.3302,0.1826,-0.9216,-0.1884,-0.3126,1.717,0.03082,-0.03823,-0.1338,-0.7695,-0.1202,-0.8459,0.6552
-0.2234,0.1136,-0.274,-0.8658,-0.2153,-0.7207,0.6315,-0.2314,0.3121,0.1826,-1.206,-0.1209,-0.3126,0.8793,0.03082,-0.1877,-0.1338,-0.7695,-0.1552,-1.053,-0.07573
-0.186,0.1136,-0.178,-0.8658,-0.05615,-0.7207,0.3388,-0.3433,0.3121,0.01627,-1.241,-0.08647,-0.3126,-2.927,0.03082,-0.1877,-0.1338,-0.7233,-0.1552,-1.053,0.3848
-0.186,0.1136,-0.2057,-0.8658,-0.09468,-0.7207,0.3388,-0.4483,0.3121,0.03234,-1.241,-0.08647,-0.3126,-1.754,0.07404,-0.1877,-0.1338,-0.7233,-0.1623,-1.053,0.2316
-0.2018,0.1136,-0.2057,-0.8946,-0.09468,-0.7207,0.3388,-0.4483,0.2547,0.03234,-1.047,-0.08647,-0.3126,0.7055,0.07404,-0.1877,-0.1678,-0.5409,-0.1509,-1.053,1.92
-0.2018,-0.1087,-0.2116,-0.8946,-0.09468,-0.758,0.0899,-0.4483,0.2547,0.03234,-1.047,-0.1135,-0.3134,1.641,0.06913,-0.02911,-0.1678,-0.5363,-0.1509,-1.053,1.29
